aqi,pm25,pm10,co,no2,o3,t,h,p,w,temp_sensor,humidity_sensor,mq135_raw
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,695.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,695.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,695.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,694.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,693.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,692.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,693.0
51,51,61.199999999999996,0.1,21.75,98.1,33.0,75.0,1000,1.5,33.5,68.9,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,693.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,692.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,690.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,690.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,688.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,693.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,688.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,691.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,687.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,686.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,685.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,685.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,685.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,685.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,685.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,685.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,683.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,684.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,684.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,681.0
51,51,61.199999999999996,0.1,21.75,97.9,33.0,75.0,1000,1.5,33.5,69.1,682.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,683.0
51,51,61.199999999999996,0.1,21.75,98.0,33.0,75.0,1000,1.5,33.5,69.0,681.0
51,51,61.199999999999996,0.1,21.7,97.8,33.0,75.0,1000,1.5,33.4,69.0,679.0
51,51,61.199999999999996,0.1,21.7,97.8,33.0,75.0,1000,1.5,33.4,69.0,680.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,679.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,677.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,679.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,679.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,678.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,678.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,679.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,679.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,679.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,678.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,677.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,677.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,679.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,677.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,679.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,677.0
51,51,61.199999999999996,0.1,21.65,97.6,33.0,75.0,1000,1.5,33.3,69.0,679.0
37,37,44.4,0.1,21.65,97.6,32.0,79.0,1000,1.5,33.3,69.0,677.0
37,37,44.4,0.1,21.65,97.6,32.0,79.0,1000,1.5,33.3,69.0,675.0
37,37,44.4,0.1,21.65,97.6,32.0,79.0,1000,1.5,33.3,69.0,677.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,676.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,672.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,675.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,675.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,672.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,672.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,675.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,675.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,675.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,671.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,671.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,671.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,672.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,671.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,672.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,672.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,675.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,675.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,672.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,671.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,672.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,672.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,677.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,671.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,671.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,672.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,671.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,670.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,669.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,671.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,669.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,668.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,669.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,668.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,667.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,664.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,667.0
37,37,44.4,0.1,21.65,97.69999999999999,32.0,79.0,1000,1.5,33.3,68.9,667.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,667.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,668.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,667.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,667.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,667.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,667.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,665.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,665.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,664.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,663.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,663.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,664.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,663.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,664.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,662.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,663.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,663.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,663.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,664.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,663.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,663.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,662.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,660.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,662.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,662.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,659.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,659.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,659.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,660.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,660.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,659.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,659.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,659.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,660.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,661.0
37,37,44.4,0.1,21.65,97.8,32.0,79.0,1000,1.5,33.3,68.8,659.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,659.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,659.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,659.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,658.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,659.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,655.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,657.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,659.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,653.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,655.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,655.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,655.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,655.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,653.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,653.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,653.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,653.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,653.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,653.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,653.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,659.0
37,37,44.4,0.1,21.65,97.89999999999999,32.0,79.0,1000,1.5,33.3,68.7,651.0
37,37,44.4,0.1,21.65,98.0,32.0,79.0,1000,1.5,33.3,68.6,652.0
37,37,44.4,0.1,21.65,98.0,32.0,79.0,1000,1.5,33.3,68.6,648.0
37,37,44.4,0.1,21.65,98.0,32.0,79.0,1000,1.5,33.3,68.6,651.0
37,37,44.4,0.1,21.65,98.0,32.0,79.0,1000,1.5,33.3,68.6,649.0
37,37,44.4,0.1,21.65,98.0,32.0,79.0,1000,1.5,33.3,68.6,649.0
37,37,44.4,0.1,21.65,98.0,32.0,79.0,1000,1.5,33.3,68.6,649.0
37,37,44.4,0.1,21.65,98.0,32.0,79.0,1000,1.5,33.3,68.6,649.0
37,37,44.4,0.1,21.65,98.0,32.0,79.0,1000,1.5,33.3,68.6,649.0
37,37,44.4,0.1,21.65,98.0,32.0,79.0,1000,1.5,33.3,68.6,649.0
72,72,86.39999999999999,0.1,21.65,98.0,32.0,79.0,1000,1.5,33.3,68.6,648.0
72,72,86.39999999999999,0.1,21.65,98.0,32.0,79.0,1000,1.5,33.3,68.6,648.0
72,72,86.39999999999999,0.1,21.65,98.0,32.0,79.0,1000,1.5,33.3,68.6,647.0
72,72,86.39999999999999,0.1,21.65,98.0,32.0,79.0,1000,1.5,33.3,68.6,647.0
72,72,86.39999999999999,0.1,21.65,98.0,32.0,79.0,1000,1.5,33.3,68.6,647.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,645.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,647.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,647.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,647.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,647.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,647.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,646.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,645.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,645.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,647.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,645.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,645.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,645.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,645.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,645.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,645.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,639.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,645.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,646.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,645.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,644.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,639.0
79,79,94.8,0.1,21.7,98.2,32.0,70.0,1001,3.6,33.4,68.6,639.0
79,79,94.8,0.1,21.7,98.2,32.0,70.0,1001,3.6,33.4,68.6,639.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,646.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,645.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,640.0
79,79,94.8,0.1,21.65,98.0,32.0,70.0,1001,3.6,33.3,68.6,644.0
79,79,94.8,0.1,21.7,98.2,32.0,70.0,1001,3.6,33.4,68.6,644.0
79,79,94.8,0.1,21.7,98.2,32.0,70.0,1001,3.6,33.4,68.6,645.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,637.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,646.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,645.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,645.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,640.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,639.0
95,95,114.0,0.1,21.75,98.4,31.5,74.5,1001,3.8,33.5,68.6,639.0
95,95,114.0,0.1,21.75,98.4,31.5,74.5,1001,3.8,33.5,68.6,638.0
95,95,114.0,0.1,21.75,98.4,31.5,74.5,1001,3.8,33.5,68.6,638.0
95,95,114.0,0.1,21.75,98.4,31.5,74.5,1001,3.8,33.5,68.6,639.0
95,95,114.0,0.1,21.75,98.4,31.5,74.5,1001,3.8,33.5,68.6,635.0
95,95,114.0,0.1,21.75,98.4,31.5,74.5,1001,3.8,33.5,68.6,637.0
95,95,114.0,0.1,21.75,98.4,31.5,74.5,1001,3.8,33.5,68.6,637.0
95,95,114.0,0.1,21.75,98.4,31.5,74.5,1001,3.8,33.5,68.6,637.0
95,95,114.0,0.1,21.75,98.4,31.5,74.5,1001,3.8,33.5,68.6,637.0
95,95,114.0,0.1,21.75,98.4,31.5,74.5,1001,3.8,33.5,68.6,635.0
95,95,114.0,0.1,21.75,98.4,31.5,74.5,1001,3.8,33.5,68.6,637.0
95,95,114.0,0.1,21.75,98.4,31.5,74.5,1001,3.8,33.5,68.6,637.0
95,95,114.0,0.1,21.75,98.4,31.5,74.5,1001,3.8,33.5,68.6,635.0
95,95,114.0,0.1,21.75,98.4,31.5,74.5,1001,3.8,33.5,68.6,637.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,637.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,637.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,635.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,635.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,635.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,637.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,634.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,635.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,635.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,635.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,635.0
95,95,114.0,0.1,21.7,98.2,31.5,74.5,1001,3.8,33.4,68.6,634.0
95,95,114.0,0.1,21.65,98.0,31.5,74.5,1001,3.8,33.3,68.6,633.0
95,95,114.0,0.1,21.65,98.0,31.5,74.5,1001,3.8,33.3,68.6,632.0
95,95,114.0,0.1,21.65,98.0,31.5,74.5,1001,3.8,33.3,68.6,633.0
95,95,114.0,0.1,21.65,98.0,31.5,74.5,1001,3.8,33.3,68.6,631.0
95,95,114.0,0.1,21.65,98.0,31.5,74.5,1001,3.8,33.3,68.6,631.0
95,95,114.0,0.1,21.65,98.0,31.5,74.5,1001,3.8,33.3,68.6,632.0
95,95,114.0,0.1,21.65,98.1,31.5,74.5,1001,3.8,33.3,68.5,632.0
95,95,114.0,0.1,21.65,98.1,31.5,74.5,1001,3.8,33.3,68.5,631.0
95,95,114.0,0.1,21.65,98.0,31.5,74.5,1001,3.8,33.3,68.6,631.0
95,95,114.0,0.1,21.65,98.0,31.5,74.5,1001,3.8,33.3,68.6,629.0
95,95,114.0,0.1,21.65,98.1,31.5,74.5,1001,3.8,33.3,68.5,629.0
95,95,114.0,0.1,21.65,98.1,31.5,74.5,1001,3.8,33.3,68.5,629.0
95,95,114.0,0.1,21.65,98.0,31.5,74.5,1001,3.8,33.3,68.6,629.0
95,95,114.0,0.1,21.65,98.0,31.5,74.5,1001,3.8,33.3,68.6,629.0
