local_time,timestamp,aqi,pm25,pm10,co,no2,o3,t,h,p,w
2025-07-16 14:46:16,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:46:27,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:46:37,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:46:48,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:46:58,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:47:09,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:47:19,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:47:29,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:47:40,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:47:51,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:48:01,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:48:11,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:48:22,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:48:32,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:48:43,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:48:53,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:49:04,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:49:14,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:49:25,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:49:35,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:49:46,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:49:56,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:50:06,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:50:17,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:50:27,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:50:38,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:50:48,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:50:59,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:51:09,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:51:20,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:51:30,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:51:40,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:51:51,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:52:01,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:52:12,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:52:22,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:52:33,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:52:43,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:52:54,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:53:04,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:53:15,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:53:25,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:53:36,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:53:46,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:53:57,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:54:07,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:54:17,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:54:28,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:54:38,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:54:49,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:54:59,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:55:10,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:55:20,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:55:30,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:55:41,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:55:52,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:56:02,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:56:12,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:56:23,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:56:33,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:56:44,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:56:54,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:57:05,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:57:15,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:57:26,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:57:36,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:57:47,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:57:57,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:58:08,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:58:18,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:58:28,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:58:39,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:58:49,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:59:00,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:59:10,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:59:21,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:59:31,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:59:41,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 14:59:52,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:00:02,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:00:13,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:00:23,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:00:33,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:00:44,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:00:54,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:01:05,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:01:15,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:01:26,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:01:36,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:01:47,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:01:57,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:02:08,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:02:18,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:02:29,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:02:39,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:02:49,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:03:00,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:03:10,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:03:21,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:03:31,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:03:42,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:03:52,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:04:03,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:04:13,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:04:24,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:04:34,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:04:44,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:04:55,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:05:05,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:05:16,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:05:26,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:05:37,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:05:48,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:05:58,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:06:08,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:06:19,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:06:30,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:06:40,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:06:51,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:07:01,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:07:12,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:07:22,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:07:32,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:07:43,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:07:53,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:08:04,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:08:14,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:08:25,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:08:35,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:08:46,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:08:56,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:09:07,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:09:17,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:09:27,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:09:38,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:09:48,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:09:59,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:10:09,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:10:20,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:10:30,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:10:41,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:10:51,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:11:01,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:11:12,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:11:22,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:11:33,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:11:43,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:11:54,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:12:04,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:12:15,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:12:25,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:12:36,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:12:46,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:12:56,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:13:07,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:13:17,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:13:28,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:13:39,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:13:52,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:14:02,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:14:13,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:14:23,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:14:34,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:14:44,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:14:54,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:15:05,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:15:15,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:15:25,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:15:36,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:15:46,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:15:57,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:16:07,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:16:18,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:16:28,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:16:39,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:16:49,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:17:00,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:17:11,2025-07-16 14:00:00,83,83,,0.1,,,33,72.5,1002,1.8
2025-07-16 15:17:21,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:17:31,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:17:42,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:17:52,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:18:03,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:18:13,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:18:24,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:18:34,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:18:45,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:18:55,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:19:05,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:19:16,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:19:27,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:19:37,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:19:48,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:19:58,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:20:09,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:20:19,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:20:29,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:20:40,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:20:50,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:21:01,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:21:11,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:21:22,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:21:33,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:21:43,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:21:53,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:22:04,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:22:15,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:22:25,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:22:36,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:22:46,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:22:57,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:23:09,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:23:20,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:23:31,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:23:42,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:23:53,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:24:04,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:24:15,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:24:26,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:24:37,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:24:48,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:24:59,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:25:11,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:25:22,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:25:33,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:25:43,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:25:54,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:26:04,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:26:15,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:26:26,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:26:36,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:26:47,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:26:57,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:27:08,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:27:18,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:27:29,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:27:39,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:27:50,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:28:00,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:28:11,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:28:21,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:28:32,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:28:42,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:28:53,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:29:03,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:29:14,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:29:24,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:29:34,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:29:45,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:29:55,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:30:06,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:30:16,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:30:26,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:30:37,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:30:47,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:30:58,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:31:08,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:31:19,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:31:29,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:31:40,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:31:50,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:32:01,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:32:11,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:32:22,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:32:32,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
2025-07-16 15:32:43,2025-07-16 15:00:00,65,65,,0.1,,,34,71,1001,2
